Address,PropertyUse,XCoord,YCoord,K12_est,K-12_by_point
4338 Melody Ln Unit 208,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4338 Melody Ln Unit 207,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4338 Melody Ln Unit 206,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4338 Melody Ln Unit 205,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4340 Melody Ln Unit 204,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4340 Melody Ln Unit 203,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
2430 Independence Ln Unit 1,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4340 Melody Ln Unit 201,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4338 Melody Ln Unit 108,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4338 Melody Ln Unit 107,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4338 Melody Ln Unit 106,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4332 Melody Ln Unit 6,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4332 Melody Ln Unit 5,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4334 Melody Ln Unit 4,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4334 Melody Ln Unit 3,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4336 Melody Ln Unit 2,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4336 Melody Ln Unit 1,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4324 Melody Ln Unit P11,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
4340 Melody Ln Unit 202,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4326 Melody Ln Unit P13,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2454 Independence Ln Unit P3,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2438 Independence Ln Unit P1,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2420 Independence Ln Unit 212,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
2420 Independence Ln Unit 211,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
2420 Independence Ln Unit 210,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
2420 Independence Ln Unit 209,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
2422 Independence Ln Unit 208,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
2422 Independence Ln Unit 206,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
2454 Independence Ln Unit P7,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2454 Independence Ln Unit P6,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2454 Independence Ln Unit P5,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2454 Independence Ln Unit P4,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2422 Independence Ln Unit 207,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4338 Melody Ln Unit 105,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4338 Melody Ln Unit 4,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
2438 Independence Ln Unit P2,Condominium,841065.9400574,503834.33067209,0.0007727145892807351,36.00000000000042
2434 Independence Ln Unit 208,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4340 Melody Ln Unit 1,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4338 Melody Ln Unit 3,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4340 Melody Ln Unit 2,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4340 Melody Ln Unit 101,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4340 Melody Ln Unit 102,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
4340 Melody Ln Unit 103,Condominium,841065.9400574,503834.33067209,0.15531563244542773,36.00000000000042
4340 Melody Ln Unit 104,Condominium,841065.9400574,503834.33067209,0.07804417351735425,36.00000000000042
2342 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2334 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2342 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2342 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2330 Allied Dr,Condominium,800883.47973167,465621.14662826,0.005573978691878922,35.85740492485711
2334 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2334 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2330 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2334 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2330 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2330 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2330 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2354 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2354 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2338 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2342 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2358 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2338 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2338 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2354 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2358 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2358 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2358 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2346 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2346 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2346 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2346 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2350 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2350 Allied Dr Unit 3,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2350 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2350 Allied Dr Unit 1,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2338 Allied Dr Unit 4,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
2354 Allied Dr Unit 2,Condominium,800883.47973167,465621.14662826,1.1203697170676632,35.85740492485711
1906 Windom Way,Single family,827760.33001834,501833.34388987,34.08233731739708,34.08233731739708
3902 Milwaukee St,Vacant,838776.2440023,492018.15322628,32.0,32.0
2370 Revival Rdg,Vacant,801222.94768444,465413.38206953,31.0,31.0
2348 Revival Rdg,Vacant,801243.37408581,465595.43738401,31.0,31.0
1161 Petra Pl Unit 2,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1169 Petra Pl Unit 3,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1174 Petra Pl Unit 3,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1174 Petra Pl Unit 4,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1161 Petra Pl,Condominium,816288.23955891,469253.95798084,0.006229335377833153,30.056543198044967
1161 Petra Pl Unit 1,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1161 Petra Pl Unit 3,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1161 Petra Pl Unit 4,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1165 Petra Pl Unit 1,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1165 Petra Pl Unit 2,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1165 Petra Pl Unit 3,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1169 Petra Pl Unit 1,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1169 Petra Pl Unit 2,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1165 Petra Pl Unit 4,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1169 Petra Pl Unit 4,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1173 Petra Pl Unit 2,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1174 Petra Pl Unit 2,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1174 Petra Pl Unit 1,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1170 Petra Pl Unit 1,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1173 Petra Pl Unit 3,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1173 Petra Pl Unit 4,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1173 Petra Pl Unit 1,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1170 Petra Pl Unit 4,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1170 Petra Pl Unit 3,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
1170 Petra Pl Unit 2,Condominium,816288.23955891,469253.95798084,1.2520964109444634,30.056543198044967
45 Cherokee Cir Unit P22,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P311,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P20,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P19,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P18,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P17,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P307,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P308,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P309,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P310,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
45 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit P25,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
45 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
45 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit P23,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
41 Cherokee Cir Unit P24,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit P26,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
41 Cherokee Cir Unit P27,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
41 Cherokee Cir Unit P28,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
41 Cherokee Cir Unit P29,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
41 Cherokee Cir Unit P30,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
45 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
41 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit P1,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P2,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P3,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P4,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P5,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P6,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P7,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P9,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P312,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P20,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P21,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
33 Cherokee Cir Unit P1,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P2,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P17,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P18,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P9,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P7,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P22,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P6,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P9,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
34 Cherokee Cir Unit P1,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P2,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P3,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P4,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
34 Cherokee Cir Unit P5,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P19,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P21,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P20,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P527,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P525,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P524,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P523,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P522,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P521,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P520,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P519,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P518,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P517,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P516,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P515,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P514,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P513,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P512,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P511,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P510,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P509,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P17,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P18,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P19,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P526,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P528,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P22,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit P23,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P24,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P25,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P26,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P27,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P28,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P29,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P30,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
61 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit P21,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P23,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P501,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
69 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
69 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.08117520985890396,27.0000000000001
69 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
69 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
69 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
69 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.08117520985890396,27.0000000000001
