"GEO_ID","NAME","P012001","P012002","P012003","P012004","P012005","P012006","P012007","P012008","P012009","P012010","P012011","P012012","P012013","P012014","P012015","P012016","P012017","P012018","P012019","P012020","P012021","P012022","P012023","P012024","P012025","P012026","P012027","P012028","P012029","P012030","P012031","P012032","P012033","P012034","P012035","P012036","P012037","P012038","P012039","P012040","P012041","P012042","P012043","P012044","P012045","P012046","P012047","P012048","P012049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US550250105022043","Block 2043, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","20","10","0","0","2","0","1","0","0","0","0","1","0","3","0","1","0","0","0","0","0","2","0","0","0","10","1","2","0","0","0","0","0","0","0","1","1","2","0","1","0","0","1","0","0","1","0","0","0"
"1000000US550250105022044","Block 2044, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","33","13","2","1","1","0","0","0","0","0","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","20","5","3","1","0","0","0","0","1","8","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"1000000US550250105022045","Block 2045, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","18","5","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","1","0","0","0","13","0","0","1","1","0","1","0","0","1","1","1","1","1","2","2","0","0","1","0","0","0","0","0"
"1000000US550250105022046","Block 2046, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","12","9","0","0","0","0","0","0","3","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US550250105022047","Block 2047, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","16","11","0","0","1","0","2","0","0","0","0","0","0","0","2","3","1","0","0","0","1","0","1","0","0","5","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"1000000US550250105022048","Block 2048, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","92","41","1","1","1","2","0","0","1","0","1","2","3","1","5","6","1","4","3","1","5","1","1","0","1","51","2","4","1","2","1","0","0","2","1","2","4","5","6","0","4","2","5","2","0","1","3","1","3"
"1000000US550250105022049","Block 2049, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","19","8","0","0","0","0","1","0","0","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","1","11","1","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","1","0","0","0","0","0","1"
"1000000US550250105022050","Block 2050, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"1000000US550250105022051","Block 2051, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105022052","Block 2052, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","25","12","1","3","1","1","0","0","0","1","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","13","1","0","1","2","0","0","0","1","3","0","2","0","1","1","1","0","0","0","0","0","0","0","0"
"1000000US550250105022053","Block 2053, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","27","16","1","2","2","1","0","0","0","0","0","0","2","1","1","1","1","2","1","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","1","1","0","3","0","0","0","2","2","0","1","0","0","0","0"
"1000000US550250105022054","Block 2054, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","78","36","3","3","3","1","0","0","0","0","2","2","2","6","2","2","2","1","2","0","2","1","0","1","1","42","0","5","5","2","0","0","0","0","1","3","6","3","4","1","3","3","1","4","0","0","0","1","0"
"1000000US550250105022055","Block 2055, Block Group 2, Census Tract 105.02, Dane County, Wisconsin","7","3","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
"1000000US550250105023000","Block 3000, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023001","Block 3001, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023002","Block 3002, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023003","Block 3003, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023004","Block 3004, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023005","Block 3005, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","298","142","8","5","5","7","2","2","1","8","28","16","5","7","10","6","5","2","0","3","3","4","5","6","4","156","11","6","5","6","1","0","3","12","24","13","10","7","11","7","9","3","3","1","3","5","4","7","5"
"1000000US550250105023006","Block 3006, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023007","Block 3007, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","355","167","12","21","9","11","3","1","2","8","12","18","14","10","13","8","6","4","2","0","5","2","2","3","1","188","13","9","15","5","2","2","1","19","21","12","19","12","12","9","8","3","0","3","4","6","5","5","3"
"1000000US550250105023008","Block 3008, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023009","Block 3009, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023010","Block 3010, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105023011","Block 3011, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","145","72","7","9","8","7","0","3","0","1","4","7","9","4","1","4","3","1","0","2","1","1","0","0","0","73","6","11","4","0","1","0","0","2","9","6","8","6","1","3","4","3","1","0","3","2","2","0","1"
"1000000US550250105023012","Block 3012, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","24","14","2","0","2","1","0","1","0","0","1","2","1","0","0","2","1","0","1","0","0","0","0","0","0","10","0","1","0","2","0","0","0","0","0","1","2","0","2","0","0","1","1","0","0","0","0","0","0"
"1000000US550250105023013","Block 3013, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","226","115","6","3","8","2","6","2","0","3","4","9","6","14","9","5","7","7","8","6","4","4","2","0","0","111","9","7","9","5","1","0","0","1","10","10","6","5","7","6","9","5","5","2","5","5","2","1","1"
"1000000US550250105023014","Block 3014, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","56","28","1","0","1","0","1","0","0","1","3","2","1","2","1","3","3","1","5","1","2","0","0","0","0","28","2","3","1","0","2","0","0","1","0","2","0","2","1","5","2","3","3","0","1","0","0","0","0"
"1000000US550250105023015","Block 3015, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","64","31","0","2","2","2","0","0","0","1","0","3","0","4","1","5","2","1","3","1","1","1","1","1","0","33","3","0","3","0","0","0","0","0","0","1","2","2","4","3","5","3","4","0","0","1","0","0","2"
"1000000US550250105023016","Block 3016, Block Group 3, Census Tract 105.02, Dane County, Wisconsin","15","6","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","9","0","1","2","0","0","0","0","0","0","0","1","2","0","0","1","0","1","0","0","1","0","0","0"
"1000000US550250105024000","Block 4000, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","39","20","1","2","2","1","0","1","0","0","1","0","1","1","3","1","1","0","1","1","2","0","1","0","0","19","1","1","1","0","0","0","1","2","2","0","1","1","3","0","2","1","0","1","1","0","0","1","0"
"1000000US550250105024001","Block 4001, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024002","Block 4002, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024003","Block 4003, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0"
"1000000US550250105024004","Block 4004, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024005","Block 4005, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","131","68","5","8","10","5","1","1","0","0","2","4","6","7","8","4","2","1","1","0","1","1","0","1","0","63","5","8","10","3","0","0","1","0","1","3","8","9","5","5","1","0","1","1","0","1","0","1","0"
"1000000US550250105024006","Block 4006, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","37","17","1","2","2","1","2","0","0","0","1","0","0","2","4","1","1","0","0","0","0","0","0","0","0","20","2","2","1","0","0","0","0","3","1","1","0","2","4","2","1","0","0","0","1","0","0","0","0"
"1000000US550250105024007","Block 4007, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024008","Block 4008, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0"
"1000000US550250105024009","Block 4009, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","131","60","4","7","6","2","1","0","0","2","1","4","6","4","7","4","5","2","3","1","0","0","0","1","0","71","4","9","6","2","3","0","0","0","2","5","5","9","8","4","6","1","3","1","1","1","1","0","0"
"1000000US550250105024010","Block 4010, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","104","58","6","4","4","2","0","1","0","3","4","1","5","4","6","11","4","1","1","0","0","1","0","0","0","46","2","2","2","2","2","0","0","0","3","3","3","4","7","10","2","2","0","0","1","0","1","0","0"
"1000000US550250105024011","Block 4011, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","69","38","3","1","4","2","3","0","0","1","1","1","0","3","8","3","5","1","0","0","0","0","2","0","0","31","1","0","3","1","0","0","0","4","0","1","1","6","5","2","4","1","0","0","0","1","0","0","1"
"1000000US550250105024012","Block 4012, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","73","34","1","4","3","1","0","1","0","0","1","0","2","2","3","1","2","0","4","2","0","4","2","0","1","39","1","0","1","1","1","0","0","0","0","1","1","2","3","1","2","3","3","2","2","2","8","3","2"
"1000000US550250105024013","Block 4013, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","22","12","1","2","2","0","0","0","0","0","0","2","0","2","1","1","1","0","0","0","0","0","0","0","0","10","1","1","1","0","0","0","0","1","0","2","1","0","0","2","0","0","0","0","0","0","0","0","1"
"1000000US550250105024014","Block 4014, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","17","7","1","1","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","1","0","10","1","2","2","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0"
"1000000US550250105024015","Block 4015, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024016","Block 4016, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","42","20","0","3","3","1","0","0","0","1","0","0","1","3","2","0","1","2","2","1","0","0","0","0","0","22","2","0","4","3","0","0","1","0","0","0","4","1","2","2","1","2","0","0","0","0","0","0","0"
"1000000US550250105024017","Block 4017, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","183","79","8","6","12","4","3","1","0","1","2","7","6","4","8","6","6","0","0","0","0","2","2","1","0","104","4","12","13","4","2","1","0","4","6","8","11","10","8","7","5","0","0","1","3","1","4","0","0"
"1000000US550250105024018","Block 4018, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","9","4","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0"
"1000000US550250105024019","Block 4019, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","5","3","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024020","Block 4020, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024021","Block 4021, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","87","43","2","8","7","3","0","0","0","0","0","3","5","7","4","1","1","1","1","0","0","0","0","0","0","44","5","9","4","2","2","0","1","0","0","2","8","6","1","2","0","0","2","0","0","0","0","0","0"
"1000000US550250105024022","Block 4022, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","181","85","3","4","9","9","1","1","0","1","2","4","3","2","11","18","9","4","3","0","1","0","0","0","0","96","2","7","15","10","3","1","0","2","1","3","2","3","16","15","12","1","1","0","0","1","0","1","0"
"1000000US550250105024023","Block 4023, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","268","135","12","11","7","5","2","1","0","3","5","7","6","5","13","16","22","3","2","3","3","5","3","1","0","133","9","8","15","4","2","2","0","2","6","6","4","13","10","20","15","2","4","2","4","1","3","1","0"
"1000000US550250105024024","Block 4024, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","78","47","5","7","4","3","1","0","0","0","2","2","3","4","3","6","2","0","1","0","0","2","2","0","0","31","2","1","2","0","0","0","0","0","4","1","3","4","3","3","4","0","0","1","0","2","0","1","0"
"1000000US550250105024025","Block 4025, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","28","13","2","1","2","0","0","0","0","0","0","0","1","1","3","0","1","1","0","0","0","0","1","0","0","15","0","1","2","2","0","0","0","0","0","0","3","2","1","2","0","0","0","0","2","0","0","0","0"
"1000000US550250105024026","Block 4026, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","43","22","0","3","3","1","1","0","0","0","0","2","1","3","2","2","3","0","1","0","0","0","0","0","0","21","0","1","3","4","0","0","0","0","1","0","2","3","2","2","2","0","0","1","0","0","0","0","0"
"1000000US550250105024027","Block 4027, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","90","42","3","0","3","1","2","0","0","1","1","2","4","2","3","5","5","1","3","1","1","1","3","0","0","48","3","1","2","2","0","0","1","2","0","2","5","3","2","7","4","2","3","3","1","2","2","1","0"
"1000000US550250105024028","Block 4028, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","30","13","1","0","2","0","0","0","0","0","0","0","1","1","1","0","2","0","1","0","1","2","0","1","0","17","0","1","3","1","1","0","0","0","0","0","2","1","2","2","0","0","0","0","1","1","1","1","0"
"1000000US550250105024029","Block 4029, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","19","9","0","1","2","0","0","0","0","0","0","1","0","0","2","0","2","0","0","0","0","0","1","0","0","10","1","0","1","1","0","0","0","0","0","1","0","2","0","0","2","0","0","0","0","2","0","0","0"
"1000000US550250105024030","Block 4030, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","43","21","1","2","0","0","1","0","0","2","0","0","4","1","2","4","3","0","1","0","0","0","0","0","0","22","1","1","2","0","0","0","0","0","1","1","1","1","5","4","2","1","0","0","2","0","0","0","0"
"1000000US550250105024031","Block 4031, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","56","26","0","0","1","2","0","0","0","0","2","2","1","1","1","2","6","3","1","2","0","1","1","0","0","30","2","1","1","3","1","0","0","0","2","1","1","2","0","4","6","1","3","0","1","0","1","0","0"
"1000000US550250105024032","Block 4032, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","81","41","5","5","1","2","0","1","0","1","4","4","4","1","5","1","4","0","2","1","0","0","0","0","0","40","1","2","6","2","1","0","0","1","4","5","3","2","3","4","3","2","1","0","0","0","0","0","0"
"1000000US550250105024033","Block 4033, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","99","49","4","0","3","3","2","0","0","1","3","2","2","4","4","2","5","1","6","0","5","1","1","0","0","50","2","2","5","2","0","1","0","0","1","3","2","3","6","1","9","4","1","0","1","0","2","0","5"
"1000000US550250105024034","Block 4034, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","57","30","4","4","3","0","0","0","0","0","2","3","1","0","3","1","3","1","1","1","0","1","1","1","0","27","1","3","2","1","0","0","0","0","5","2","1","2","0","1","5","1","1","0","0","1","1","0","0"
"1000000US550250105024035","Block 4035, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","49","21","3","2","1","1","0","0","0","1","2","2","0","2","2","3","1","1","0","0","0","0","0","0","0","28","1","4","2","2","1","0","0","1","2","4","0","2","1","3","4","0","0","0","0","1","0","0","0"
"1000000US550250105024036","Block 4036, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024037","Block 4037, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","22","8","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0","1","0","1","0","1","0","0","14","3","3","1","0","0","0","0","0","1","0","0","0","2","2","0","0","1","0","0","1","0","0","0"
"1000000US550250105024038","Block 4038, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024039","Block 4039, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","63","34","2","3","6","3","0","0","0","0","1","2","1","1","3","5","2","1","0","1","0","0","1","2","0","29","2","1","3","1","0","0","0","0","0","2","1","3","3","5","1","2","1","0","1","2","1","0","0"
"1000000US550250105024040","Block 4040, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","128","64","2","6","10","5","2","1","1","0","1","1","1","8","14","7","4","1","0","0","0","0","0","0","0","64","1","8","10","5","1","1","1","0","0","1","1","15","8","9","1","0","1","0","0","0","1","0","0"
"1000000US550250105024041","Block 4041, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","112","53","3","7","5","2","2","0","0","0","0","3","7","6","6","5","3","0","0","1","0","2","1","0","0","59","1","12","7","3","3","0","0","0","2","2","7","8","4","5","1","0","1","0","1","1","1","0","0"
"1000000US550250105024042","Block 4042, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"1000000US550250105024043","Block 4043, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1000000US550250105024044","Block 4044, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024045","Block 4045, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","31","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","6","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","2","5","9"
"1000000US550250105024046","Block 4046, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","64","22","1","0","1","1","0","0","0","0","2","0","2","3","1","0","0","0","0","0","0","1","1","6","3","42","2","5","0","1","0","0","0","0","0","0","2","1","2","0","1","0","0","1","2","5","6","9","5"
"1000000US550250105024047","Block 4047, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","86","40","5","2","4","2","1","0","0","0","3","0","2","5","5","3","6","0","0","1","0","1","0","0","0","46","3","2","4","3","0","0","0","2","1","2","3","5","5","4","4","2","0","2","0","2","0","1","1"
"1000000US550250105024048","Block 4048, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024049","Block 4049, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","12","5","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","1","2","0","1","0","0","0","1","1","0","0","0"
"1000000US550250105024050","Block 4050, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","8","5","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"1000000US550250105024051","Block 4051, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","45","22","0","1","1","0","1","0","1","1","2","0","0","0","1","3","4","0","3","0","3","1","0","0","0","23","1","0","1","0","0","1","0","0","2","0","0","0","1","4","4","1","2","2","2","1","0","1","0"
"1000000US550250105024052","Block 4052, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024053","Block 4053, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","17","7","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","10","0","1","0","1","0","0","0","0","0","0","0","0","1","1","3","0","2","0","0","1","0","0","0"
"1000000US550250105024054","Block 4054, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024055","Block 4055, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024056","Block 4056, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","29","14","0","0","3","1","0","0","0","0","1","0","0","2","2","0","1","1","0","0","1","2","0","0","0","15","0","0","1","2","0","0","0","0","1","0","0","4","0","2","2","0","0","3","0","0","0","0","0"
"1000000US550250105024057","Block 4057, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024058","Block 4058, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","50","26","1","3","1","1","1","1","0","0","1","1","1","2","2","4","4","1","0","0","0","0","0","2","0","24","0","1","4","1","0","0","0","0","1","1","2","2","1","2","5","0","0","1","0","0","1","2","0"
